Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
487FAC46,Generative AI,2021,USA,Miami,Seed,11.52,154.9,7.99,0.59,16.7,34,0,34,Tier 3 (Angel/Seed),Low,Closed
77BF7284,Web3/Crypto,2020,USA,Seattle,Series C+,35.79,228.61,26.56,3.02,11.5,203,175,28,Corporate VC (e.g. Google Ventures),Medium,Acquired (Fire Sale)
CC6AE237,ClimateTech,2021,UK,Oxford,Series A,9.91,73.27,3.3,0.87,10.2,49,0,49,Corporate VC (e.g. Google Ventures),High,Independent
09A9A402,Autonomous Vehicles,2022,USA,Austin,Series C+,41.95,159.3,9.18,1.79,22.2,149,0,149,Tier 2 (Mid-size VC),Medium,Closed
94408260,ClimateTech,2019,USA,Boston,Series C+,0,25.41,2.8,0.18,0,17,0,17,Bootstrapped,Low,Acquired
61B848AA,HealthTech,2019,USA,Boston,Series B,14.13,133.37,15.67,0.73,17,50,0,50,Tier 2 (Mid-size VC),Low,Independent
AF46AECE,FinTech,2019,China,Shenzhen,Series B,30.89,119.5,4.12,2.57,11.6,168,82,86,Tier 2 (Mid-size VC),Low,Independent
866385BE,ClimateTech,2020,UK,Cambridge,Seed,1.48,22.16,1.03,0.79,1.7,48,0,48,Tier 2 (Mid-size VC),High,Closed
862FEC23,Web3/Crypto,2019,Germany,Berlin,Seed,0.99,16.35,0.67,0.68,1.3,39,26,13,Tier 3 (Angel/Seed),None,Closed
35E64EC3,Robotics,2021,UK,Cambridge,Series A,6.35,64.58,2.66,0.52,10.2,30,14,16,Tier 3 (Angel/Seed),Low,Closed
14FF0436,Autonomous Vehicles,2022,USA,San Francisco,Seed,0.59,12.4,1.21,0.24,1.7,13,0,13,Tier 3 (Angel/Seed),Low,Independent
F8A0F030,Web3/Crypto,2018,Israel,Tel Aviv,Series C+,311.18,2861.14,117.22,16.15,19.1,1112,0,1112,Tier 2 (Mid-size VC),Low,Independent
7FE95681,ClimateTech,2023,China,Beijing,Series A,3.15,47.31,4.77,0.63,4.3,35,19,16,Tier 2 (Mid-size VC),Low,Closed
83D9D2EB,Web3/Crypto,2020,France,Paris,Series B,24.15,132.06,10.67,2.27,10.2,148,112,36,Tier 3 (Angel/Seed),Medium,Closed
88389386,HealthTech,2022,Singapore,Singapore,Series B,12.59,71,2.54,0.47,22.1,36,0,36,Tier 2 (Mid-size VC),Medium,Acquired
0A75C478,Web3/Crypto,2015,China,Shanghai,Series A,11.84,111.06,15.76,0.83,12.7,73,33,40,Tier 3 (Angel/Seed),Low,Acquired
74687B95,ClimateTech,2018,Israel,Tel Aviv,Series B,50.98,616.09,48.24,3.89,12.8,195,0,195,Tier 3 (Angel/Seed),Medium,Independent
88535637,Generative AI,2018,USA,Boston,Series B,52.33,426.11,17.65,3.39,15,244,50,194,Tier 3 (Angel/Seed),None,Acquired
3209A10F,Autonomous Vehicles,2018,USA,Boston,Series A,3.21,32.03,1.4,0.54,5,28,11,17,Tier 3 (Angel/Seed),High,Closed
512B90EE,HealthTech,2016,USA,Miami,Series C+,100.47,799.88,38.08,5.63,17.5,553,0,553,Tier 2 (Mid-size VC),Low,Independent
18B86219,HealthTech,2022,China,Hangzhou,Series B,23.66,113.77,12.39,1.63,13.7,154,31,123,Tier 3 (Angel/Seed),High,Independent
6AC38BC7,FinTech,2019,India,Delhi NCR,Seed,1.3,25.45,0.97,0.34,3,24,11,13,Tier 3 (Angel/Seed),Medium,Independent
7DE94CDB,Generative AI,2023,Singapore,Singapore,Series B,16.74,85.34,9.88,0.61,23.6,50,0,50,Corporate VC (e.g. Google Ventures),High,Independent
A047859E,HealthTech,2020,China,Shanghai,Series B,53.04,200.67,16.75,2.13,23.8,121,0,121,Tier 2 (Mid-size VC),Medium,Independent
5A3133FF,EdTech,2015,India,Hyderabad,Seed,4.54,47.92,6.73,0.29,11.6,25,0,25,Corporate VC (e.g. Google Ventures),Medium,Independent
DA13572F,Generative AI,2020,Israel,Tel Aviv,Series C+,104.16,658.22,24.44,5.53,18.5,309,0,309,Corporate VC (e.g. Google Ventures),High,Independent
4321FF8D,Robotics,2025,China,Shenzhen,Series A,5.15,33.83,4.03,0.36,11.2,30,0,30,Tier 3 (Angel/Seed),High,Independent
0603C37F,Generative AI,2020,USA,San Francisco,Series A,23.66,241.44,22.15,1.81,12.4,103,0,103,Tier 3 (Angel/Seed),High,Closed
E1BC127A,HealthTech,2012,Canada,Montreal,Seed,2.26,33.75,1.74,0.72,2.8,42,0,42,Tier 3 (Angel/Seed),Medium,IPO
4229D170,Cybersecurity,2023,China,Hangzhou,Series B,10.4,62.47,7.37,0.94,10,65,0,65,Tier 2 (Mid-size VC),Medium,Acquired
ACC68EAF,Cybersecurity,2017,India,Mumbai,Series A,8.56,78.93,13.99,0.19,29.5,17,0,17,Tier 3 (Angel/Seed),High,Independent
7F01A828,Web3/Crypto,2020,UK,Oxford,Series A,28.21,192.38,7.55,2.49,10.9,138,108,30,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired (Fire Sale)
979F3667,FinTech,2020,USA,New York,Seed,1.62,34.91,2.26,0.54,2.5,47,22,25,Tier 3 (Angel/Seed),Medium,Independent
288E466A,Robotics,2018,USA,Boston,Series B,12.12,101.97,4.49,0.38,25.2,30,0,30,Tier 3 (Angel/Seed),Low,Independent
A73B4542,Web3/Crypto,2018,USA,Seattle,Series B,141.6,1555.28,52.05,14.94,9.4,776,532,244,Tier 3 (Angel/Seed),Medium,Closed
A0E635AE,Cybersecurity,2023,USA,San Francisco,Seed,0.48,10.44,0.51,0.89,0.5,50,0,50,Tier 2 (Mid-size VC),Low,Independent
917D4949,FinTech,2022,Canada,Toronto,Seed,1.06,14.64,0.63,0.13,4.6,7,0,7,Tier 3 (Angel/Seed),High,Closed
EF9A3935,ClimateTech,2020,China,Hangzhou,Series C+,47.42,287.8,26.38,2.4,19,121,9,112,Corporate VC (e.g. Google Ventures),High,Acquired
3C22A021,Web3/Crypto,2018,USA,New York,Series A,3.78,31.37,1.8,0.49,6.4,37,22,15,Tier 3 (Angel/Seed),None,Acquired (Fire Sale)
C11197EE,ClimateTech,2015,USA,Miami,Series A,10.55,51.85,1.75,0.62,14.7,48,9,39,Tier 3 (Angel/Seed),Medium,Independent
2667B5C5,HealthTech,2016,China,Beijing,Pre-IPO,208.08,2030.08,118.38,10.61,19.4,1021,0,1021,Tier 3 (Angel/Seed),Medium,Independent
F56B5C78,ClimateTech,2020,USA,Miami,Series C+,176.93,1087.42,37.01,19.47,9,1086,0,1086,Tier 3 (Angel/Seed),High,Independent
29794D9B,Generative AI,2018,USA,Boston,Seed,2.22,19.68,0.75,0.82,2.4,45,0,45,Tier 2 (Mid-size VC),Low,Independent
2C6B242B,HealthTech,2013,USA,Boston,Series C+,87.91,1053.39,53.51,5.94,14.6,381,100,281,Tier 3 (Angel/Seed),Low,Acquired
7C500A1C,HealthTech,2019,China,Shenzhen,Seed,1.5,26.27,1.06,0.13,6.5,11,0,11,Tier 2 (Mid-size VC),Medium,Independent
EAD448AF,Generative AI,2021,Israel,Jerusalem,Seed,2.59,34.4,1.46,0.43,4.9,26,10,16,Tier 3 (Angel/Seed),High,Independent
2407C569,Generative AI,2022,Israel,Jerusalem,Seed,12.15,54.05,3.4,1.27,8.9,65,0,65,Tier 3 (Angel/Seed),Low,Closed
65EFD913,Generative AI,2020,China,Shanghai,Series A,13.57,134.05,4.67,0.97,12.7,53,0,53,Tier 2 (Mid-size VC),Medium,Closed
69DE09D6,ClimateTech,2021,China,Beijing,Series B,44.31,303.93,16.6,1.66,25.2,157,48,109,Tier 2 (Mid-size VC),Low,Acquired
CDFCE4C9,Cybersecurity,2019,UK,Cambridge,Series B,11.09,114.51,7.31,0.51,18.2,39,0,39,Tier 3 (Angel/Seed),Low,Independent
E7CC1556,Web3/Crypto,2019,USA,Miami,Seed,5.94,49.81,4.7,0.43,11.2,25,15,10,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
75FB49EF,SpaceTech,2021,USA,Boston,Seed,2.68,41.92,8.32,0.5,4.5,27,0,27,Tier 2 (Mid-size VC),High,Closed
7C895E33,FinTech,2021,USA,New York,Series B,8.34,73.49,2.67,0.72,10.2,51,14,37,Tier 3 (Angel/Seed),Medium,Closed
E0EB8BF7,Web3/Crypto,2019,USA,Austin,Series A,84.96,958.6,35.08,3.85,21.5,228,121,107,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
DAFA8E9D,Generative AI,2020,USA,San Francisco,Seed,10.73,82.17,6.58,0.5,17.9,32,0,32,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
552A287E,ClimateTech,2023,UK,London,Pre-IPO,264.01,2461.71,228.67,4.22,61.1,309,0,309,Tier 2 (Mid-size VC),High,Independent
8430E7B2,Cybersecurity,2020,USA,San Francisco,Series B,8.59,48.09,3.11,0.51,14.1,26,0,26,Corporate VC (e.g. Google Ventures),None,Independent
76402535,Generative AI,2020,USA,Austin,Series A,31.29,276.22,11.22,1.56,18.8,152,0,152,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
ACC99F56,EdTech,2021,UK,Oxford,Series A,3.94,28.05,1.89,0.81,4.3,51,0,51,Corporate VC (e.g. Google Ventures),Medium,Independent
82C043B8,Cybersecurity,2015,UK,Cambridge,Series A,5.34,61.26,8.66,0.31,13,31,10,21,Tier 3 (Angel/Seed),Low,Independent
E6AA80F6,Generative AI,2020,USA,San Francisco,Series A,21.23,236.47,8.18,1.35,14.6,107,0,107,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
85693B76,Generative AI,2023,India,Mumbai,Series A,17.9,210.1,8.82,0.39,36.5,34,0,34,Corporate VC (e.g. Google Ventures),Medium,Independent
0A731C9D,Generative AI,2019,UK,Cambridge,Series A,21.59,228.39,18.5,0.88,22,87,0,87,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
AD928FE1,SpaceTech,2018,USA,New York,Series B,122.78,618.38,52.99,6.42,18.8,415,0,415,Tier 3 (Angel/Seed),Low,Independent
2AD16C23,FinTech,2020,Japan,Tokyo,Series A,1.74,28.33,4.89,0.36,3.8,18,7,11,Tier 3 (Angel/Seed),Medium,Independent
EFCE71A0,FinTech,2017,USA,San Francisco,Series B,36.92,202.09,24.69,1.45,23.8,121,0,121,Tier 3 (Angel/Seed),Medium,Independent
FB154357,Robotics,2020,China,Shanghai,Seed,1.2,11.61,0.67,0.5,2,45,0,45,Tier 2 (Mid-size VC),High,Closed
72A48F67,Autonomous Vehicles,2016,USA,Seattle,Seed,2.79,46.73,2.62,0.33,6.5,32,0,32,Tier 2 (Mid-size VC),High,Independent
C33720C4,HealthTech,2020,USA,San Francisco,Seed,2.75,48.08,6.34,0.46,4.9,36,15,21,Corporate VC (e.g. Google Ventures),High,Independent
4D3506D5,Generative AI,2020,USA,Austin,Series B,145.41,1386.55,136.88,8.07,17.8,536,0,536,Tier 2 (Mid-size VC),Low,Independent
AC644814,SpaceTech,2019,UK,London,Post-IPO,863.36,7650.89,264.9,34.07,25.3,2580,0,2580,Tier 3 (Angel/Seed),Medium,Acquired
5F8EBA87,FinTech,2019,USA,Seattle,Series A,27.82,205.83,30.4,1.23,20.9,82,0,82,Tier 3 (Angel/Seed),High,Independent
12F986B2,HealthTech,2017,Japan,Tokyo,Seed,0.23,20.41,2.01,0.73,0.3,43,0,43,Tier 2 (Mid-size VC),High,Acquired
5F56E458,Robotics,2018,UK,Oxford,Seed,1.36,29.38,3.54,0.55,2.1,32,12,20,Tier 3 (Angel/Seed),High,Closed
1D0293A5,Generative AI,2019,Israel,Tel Aviv,Series A,102.56,1162.85,213.56,7.16,14.1,414,93,321,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
63B41FA5,Cybersecurity,2017,USA,New York,Post-IPO,172.2,1976.45,143.43,7.05,24.1,526,175,351,Tier 2 (Mid-size VC),Medium,Acquired
54FCBD79,Web3/Crypto,2021,USA,Austin,Post-IPO,529.85,3970.55,343.95,14.74,35.7,834,561,273,Corporate VC (e.g. Google Ventures),High,Closed
69BD0A3F,SpaceTech,2021,USA,San Francisco,Seed,0.38,13.73,1.31,0.38,0.8,24,0,24,Corporate VC (e.g. Google Ventures),None,Independent
63D256F4,HealthTech,2018,Canada,Montreal,Series C+,33.5,304.63,25,4.19,7.8,219,0,219,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
F8BBFDAC,FinTech,2014,USA,Seattle,Seed,0.64,25.99,3.46,0.15,2.6,14,0,14,Tier 2 (Mid-size VC),None,Independent
FBFF26D4,ClimateTech,2012,France,Paris,Series C+,98.51,1045.54,67.11,3.89,24.7,245,70,175,Corporate VC (e.g. Google Ventures),High,Closed
7F68F7F8,HealthTech,2020,USA,Seattle,Series C+,63.79,259.37,19.56,2.65,23.2,139,0,139,Tier 3 (Angel/Seed),High,Independent
B24EB568,Autonomous Vehicles,2017,Israel,Jerusalem,Seed,1.38,21.43,1.32,0.25,3.9,15,4,11,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
402EF697,FinTech,2012,China,Beijing,Seed,0.95,18.46,0.7,0.55,1.5,42,16,26,Tier 2 (Mid-size VC),Medium,Independent
1E7077A3,HealthTech,2019,China,Beijing,Seed,3.9,52.06,3.24,0.3,9.8,24,0,24,Tier 3 (Angel/Seed),Low,Independent
FB41B50E,ClimateTech,2023,Japan,Kyoto,Series A,6.09,74.63,3.31,0.53,9.7,41,0,41,Tier 3 (Angel/Seed),Medium,Independent
54F9AE42,Web3/Crypto,2020,Israel,Tel Aviv,Seed,2.69,25.66,1.81,0.43,5.1,30,22,8,Corporate VC (e.g. Google Ventures),High,Closed
E3EA0D92,Cybersecurity,2022,Israel,Jerusalem,Series B,73.66,552.92,55.23,6.66,10.9,359,152,207,Tier 3 (Angel/Seed),High,Independent
9BAB3F24,Generative AI,2015,China,Beijing,Series A,3.27,16.21,0.98,0.37,7,27,0,27,Corporate VC (e.g. Google Ventures),High,Acquired
F63307D3,SpaceTech,2014,Singapore,Singapore,Series A,4.96,54.05,5.04,0.59,7.2,33,0,33,Tier 3 (Angel/Seed),High,Independent
AAE3C9E8,HealthTech,2012,India,Delhi NCR,Series A,6.23,36.96,1.51,0.49,10.6,46,0,46,Tier 2 (Mid-size VC),Medium,Acquired
A793888A,SpaceTech,2023,Germany,Munich,Post-IPO,3124.2,34061.12,1680.81,64.98,48,3327,0,3327,Tier 2 (Mid-size VC),High,Independent
BE3A0C94,ClimateTech,2018,India,Mumbai,Seed,1.92,19.85,0.88,0.11,9.1,7,0,7,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
E1B0F34D,EdTech,2019,Germany,Munich,Series B,19.77,203.33,12.03,0.56,30,50,0,50,Tier 2 (Mid-size VC),Low,Independent
ABB03428,Cybersecurity,2019,UK,Cambridge,Series B,17.2,120.86,4.21,0.58,25.3,38,0,38,Tier 3 (Angel/Seed),Medium,Acquired
2877D57A,Web3/Crypto,2021,India,Delhi NCR,Series B,47.66,280.7,11.48,3.71,12.5,201,116,85,Tier 3 (Angel/Seed),Low,Closed
03F3E8B6,Robotics,2018,USA,New York,Seed,1.46,13.79,1.48,0.81,1.6,44,0,44,Tier 3 (Angel/Seed),Low,Independent
D47867D2,Autonomous Vehicles,2020,India,Bengaluru,Seed,2.16,30.99,1.04,0.62,3,38,19,19,Tier 2 (Mid-size VC),High,Acquired
569DE664,Cybersecurity,2025,USA,Austin,Series B,7.7,70.64,5.96,0.73,9.3,59,0,59,Tier 2 (Mid-size VC),High,Independent
B4E9A59F,HealthTech,2019,UK,Cambridge,Series C+,92.49,929.82,45.04,3.36,26.7,302,0,302,Tier 3 (Angel/Seed),High,Independent
8171D9F1,Cybersecurity,2020,China,Beijing,Post-IPO,198.95,1600.65,89.65,6.13,31.9,571,0,571,Corporate VC (e.g. Google Ventures),Medium,Independent
097D01FF,Generative AI,2020,Israel,Tel Aviv,Series A,18.87,132,10.11,1.13,15.3,65,6,59,Tier 3 (Angel/Seed),Medium,Independent
F0BCC631,Cybersecurity,2021,UK,London,Series A,5.19,47.47,2.18,0.55,8,51,0,51,Tier 2 (Mid-size VC),High,Closed
B26F70EB,FinTech,2018,China,Hangzhou,Seed,2.71,30.12,1.77,0.44,5,31,0,31,Tier 2 (Mid-size VC),Low,Independent
D8E556EC,Robotics,2016,USA,Boston,Series C+,19.23,125.11,5.68,0.68,24.7,44,0,44,Corporate VC (e.g. Google Ventures),High,Independent
8CA995F2,ClimateTech,2021,Canada,Montreal,Seed,1.17,27.1,1.35,0.4,2.3,31,0,31,Corporate VC (e.g. Google Ventures),High,Independent
205DA334,ClimateTech,2019,USA,San Francisco,Series A,16.77,191.18,14.22,1.03,14.8,52,10,42,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired
2254933A,Robotics,2022,Israel,Jerusalem,Seed,2.5,30.66,1.35,0.44,4.6,31,0,31,Tier 2 (Mid-size VC),High,Independent
F1EDF3FA,Generative AI,2020,UK,London,Series C+,162.72,1394.22,47.24,13.02,12.4,768,305,463,Tier 3 (Angel/Seed),None,Closed
9C75FBE0,HealthTech,2020,USA,New York,Seed,0.96,26.33,1.13,0.48,1.7,28,0,28,Tier 3 (Angel/Seed),Medium,Independent
C555DB85,FinTech,2014,Israel,Jerusalem,Series B,17.65,98.15,3.39,0.54,27.6,43,0,43,Tier 2 (Mid-size VC),None,Independent
AD05A498,Autonomous Vehicles,2021,USA,San Francisco,Series A,2.6,41.17,1.95,0.78,3,42,0,42,Tier 3 (Angel/Seed),Medium,Independent
E6BFB4BD,Web3/Crypto,2020,USA,Miami,Seed,2.21,35.21,1.96,0.28,5.8,25,24,1,Tier 3 (Angel/Seed),Low,Closed
7EC98AA3,FinTech,2020,USA,San Francisco,Seed,5.36,44.18,1.5,0.29,13.7,25,0,25,Tier 2 (Mid-size VC),Medium,Independent
0ECED65F,Cybersecurity,2018,Singapore,Singapore,Series C+,23.3,186.61,15.2,2.94,7.7,161,0,161,Tier 3 (Angel/Seed),Medium,Independent
D423DC2E,HealthTech,2023,India,Mumbai,Series A,13.84,103.13,17.45,0.93,13.4,68,0,68,"Tier 1 (e.g. Sequoia, a16z)",None,Closed
8B744318,Cybersecurity,2018,Israel,Tel Aviv,Series B,9.74,56.65,3.41,0.77,11.2,43,0,43,Tier 3 (Angel/Seed),Low,Closed
FD7F5F3A,Robotics,2016,USA,Miami,Pre-IPO,249.33,1399.56,70.08,9.97,24.8,879,0,879,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
D70D8403,HealthTech,2024,USA,New York,Series A,2.7,30.36,2.51,0.79,3,55,25,30,Tier 2 (Mid-size VC),Medium,Independent
6E45C6DE,ClimateTech,2021,China,Shenzhen,Series C+,82.96,848.03,59.59,7.03,11.6,389,0,389,Tier 3 (Angel/Seed),High,Independent
A1EE191F,Generative AI,2019,China,Hangzhou,Series B,110.31,903.22,109.69,7.98,13.7,554,214,340,Tier 3 (Angel/Seed),Medium,Acquired
A88E2251,Cybersecurity,2023,India,Mumbai,Series A,0.51,8.18,1.07,0.5,0.8,27,0,27,Tier 3 (Angel/Seed),Low,Independent
F3737656,EdTech,2014,China,Shenzhen,Seed,7.38,66.82,4.54,0.91,7.3,53,27,26,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
3742F4FC,HealthTech,2014,USA,Austin,Series C+,61.25,583.5,73.17,3.22,18.4,313,109,204,Tier 2 (Mid-size VC),High,Independent
F5F6E0AC,HealthTech,2020,USA,Austin,Seed,2.46,40.89,1.36,0.54,3.8,36,0,36,Tier 2 (Mid-size VC),None,Acquired
96F5F180,EdTech,2016,China,Hangzhou,Series A,3.3,53.87,7.43,0.39,6.7,36,0,36,Tier 3 (Angel/Seed),Medium,Independent
ECDA3EAE,Cybersecurity,2022,USA,San Francisco,Series B,23.31,247.02,19.28,2.87,7.8,224,94,130,Tier 2 (Mid-size VC),High,Closed
EC508D63,Robotics,2021,France,Lyon,Series A,5.13,62.26,11.07,0.84,5.5,49,0,49,Tier 3 (Angel/Seed),High,Closed
6B9CC3A2,SpaceTech,2018,France,Paris,Seed,3.74,24.63,2.52,0.62,5.2,49,0,49,Corporate VC (e.g. Google Ventures),High,Closed
55F400EC,ClimateTech,2022,Germany,Berlin,Pre-IPO,73.02,633.96,47.9,3.91,18.2,310,48,262,Tier 2 (Mid-size VC),Low,Independent
EF9B0EA1,FinTech,2013,USA,Seattle,Seed,3.12,32.62,5.6,0.24,9.2,24,8,16,Tier 2 (Mid-size VC),Medium,Independent
C7A57FF2,Generative AI,2020,USA,Seattle,Seed,1.32,32.15,1.22,0.17,4.9,15,8,7,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
20B5848E,SpaceTech,2023,China,Beijing,Seed,6.31,81.27,5.99,0.38,13.1,29,10,19,Tier 3 (Angel/Seed),Medium,Independent
1B7F9C23,Autonomous Vehicles,2022,India,Mumbai,Series A,7.69,63.05,2.2,1,7,55,22,33,Tier 2 (Mid-size VC),None,Acquired
D1D449F5,ClimateTech,2019,Israel,Jerusalem,Post-IPO,260.27,1633.53,57.16,13.5,19.1,1073,0,1073,Tier 2 (Mid-size VC),High,Independent
ABB9830A,Web3/Crypto,2016,Israel,Tel Aviv,Pre-IPO,154.39,1734.54,129.81,8.34,18.3,651,304,347,Tier 3 (Angel/Seed),Medium,Independent
F6965330,Cybersecurity,2017,USA,San Francisco,Series B,9.87,96.01,4.34,0.46,17.6,43,0,43,Tier 3 (Angel/Seed),High,Acquired
E517EA5C,Web3/Crypto,2020,Japan,Tokyo,Series B,11.95,125.88,6.24,0.46,21.3,34,0,34,Tier 2 (Mid-size VC),Low,Closed
44012B50,Robotics,2020,USA,Austin,Series B,20.64,128.9,12.65,1.19,16,99,33,66,Tier 3 (Angel/Seed),Medium,Closed
13D42447,Cybersecurity,2013,Canada,Montreal,Series B,80.36,863.79,124.88,2.62,29.5,232,0,232,Tier 2 (Mid-size VC),High,Independent
E612658E,Generative AI,2019,China,Beijing,Series C+,34.17,158.87,25.72,2.38,13.8,171,0,171,Tier 3 (Angel/Seed),Low,Closed
0E02613A,ClimateTech,2021,UK,Cambridge,Seed,1.55,30.73,1.65,0.87,1.6,51,0,51,Tier 2 (Mid-size VC),High,Acquired
C2133E96,HealthTech,2019,UK,London,Seed,1.19,22.68,1.01,0.65,1.6,41,0,41,Tier 3 (Angel/Seed),High,Independent
79CE8509,SpaceTech,2016,Canada,Vancouver,Seed,11.61,101.42,17.61,0.74,13.8,38,0,38,Tier 3 (Angel/Seed),High,Independent
4E06B7FD,EdTech,2023,UK,Cambridge,Seed,0,26.69,1.6,0.18,0,13,0,13,Bootstrapped,Low,Independent
F8CE5779,EdTech,2018,Canada,Toronto,Pre-IPO,104.66,734.69,101.07,6.12,16.8,334,0,334,Tier 3 (Angel/Seed),Medium,Independent
EFB7677E,Generative AI,2021,USA,Austin,Series B,68.78,711.52,111.31,3.04,21.9,184,0,184,Corporate VC (e.g. Google Ventures),High,Independent
60E18898,FinTech,2016,Canada,Toronto,Seed,0.28,6.16,0.26,0.52,0.5,36,0,36,Tier 3 (Angel/Seed),Low,Independent
9CFC7BFD,HealthTech,2019,Japan,Tokyo,Seed,8.02,98.13,4.31,0.77,9.2,49,0,49,Corporate VC (e.g. Google Ventures),None,Independent
77EF7380,HealthTech,2019,UK,Cambridge,Post-IPO,632.11,3270.6,138.92,45.56,13.8,2433,415,2018,Tier 3 (Angel/Seed),High,Independent
6B111368,EdTech,2020,Singapore,Singapore,Series B,29.22,280.42,17.92,2.62,10.7,176,70,106,Tier 2 (Mid-size VC),Medium,Independent
1D4B656B,SpaceTech,2020,USA,Austin,Series A,74.85,663.02,62.24,1.44,48.6,128,0,128,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired
2D4B8211,Web3/Crypto,2017,Germany,Berlin,Seed,0.77,20.43,0.77,0.14,3.2,14,10,4,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
F1096A97,Generative AI,2020,USA,San Francisco,Seed,6.54,42.18,6.81,0.77,7.5,60,0,60,Tier 3 (Angel/Seed),Medium,IPO
28F4B61D,ClimateTech,2019,China,Shanghai,Series B,13.78,156.42,7.52,0.42,26.5,35,0,35,Tier 3 (Angel/Seed),High,Closed
1AFF2F2C,ClimateTech,2017,UK,Oxford,Series B,5.61,70.14,3.02,0.43,10.6,22,0,22,Tier 3 (Angel/Seed),None,Independent
EB3A2F6A,Robotics,2024,UK,Cambridge,Seed,2.62,39.17,3.42,0.21,8.5,17,5,12,Tier 3 (Angel/Seed),Medium,Independent
7534D2DC,SpaceTech,2022,UK,Cambridge,Seed,0.41,10.2,1.13,0.2,1.4,14,0,14,Tier 3 (Angel/Seed),Medium,Independent
8D4DDEFE,EdTech,2022,USA,Boston,Series A,9.1,44.71,4.08,0.44,16.9,25,8,17,Tier 2 (Mid-size VC),High,Independent
CBE4CB4D,Cybersecurity,2020,Singapore,Singapore,Series B,22.99,264.09,16.12,2.45,9,138,39,99,Corporate VC (e.g. Google Ventures),Low,Independent
F78228D3,SpaceTech,2016,USA,Boston,Pre-IPO,1793.59,9985.76,528.55,142.99,12.5,8827,1584,7243,Tier 3 (Angel/Seed),None,Independent
B8AED958,FinTech,2020,UK,Oxford,Series C+,19.82,251.34,13.04,0.95,18.9,52,0,52,Tier 3 (Angel/Seed),High,Closed
64A17172,Generative AI,2021,Canada,Toronto,Series B,49.02,410.83,16.62,4.59,10.5,276,0,276,Tier 3 (Angel/Seed),High,Independent
28FFF73F,Robotics,2013,Israel,Tel Aviv,Series C+,48.67,381.09,16.88,3.25,14.5,195,0,195,Corporate VC (e.g. Google Ventures),High,Closed
A6C94F25,HealthTech,2019,India,Hyderabad,Series A,22.61,241.76,10.68,2.39,9.1,232,106,126,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
47F6A26D,Generative AI,2019,China,Beijing,Seed,6.68,67.92,5.8,0.71,8.2,46,0,46,Tier 3 (Angel/Seed),High,Independent
F86FE01F,EdTech,2017,China,Shenzhen,Seed,0,39.28,1.39,0.45,0,28,0,28,Bootstrapped,High,Closed
AED6DE40,ClimateTech,2019,USA,Austin,Seed,1.7,22.62,1.07,0.38,3.5,20,0,20,Tier 3 (Angel/Seed),Medium,Acquired
A58076FE,Web3/Crypto,2024,USA,Boston,Pre-IPO,288.15,2803.08,146.88,6.94,40.9,526,0,526,Tier 3 (Angel/Seed),Medium,Independent
733E7B5C,ClimateTech,2021,India,Hyderabad,Pre-IPO,231.14,2087.33,93.9,6.51,35,430,163,267,Tier 3 (Angel/Seed),Low,Independent
C124A3CE,Web3/Crypto,2018,India,Mumbai,Seed,4.59,68.67,4.29,0.58,6.8,53,36,17,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed
40FDED05,FinTech,2020,China,Hangzhou,Series A,4.79,48.72,2.33,0.63,6.6,43,0,43,Tier 2 (Mid-size VC),Medium,Independent
FBF0C968,FinTech,2017,India,Delhi NCR,Series A,42.37,236.87,15.87,2.99,13.7,254,0,254,Corporate VC (e.g. Google Ventures),Medium,Independent
3E0A14C8,Web3/Crypto,2020,China,Shenzhen,Series B,16.51,125.26,7.12,1.08,14,59,39,20,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
F20E7B03,ClimateTech,2022,USA,Austin,Seed,0,5.01,0.18,0.56,0,36,0,36,Bootstrapped,Medium,Independent
01728ECB,Generative AI,2020,Canada,Toronto,Seed,3.74,28.95,1.14,0.48,6.4,39,0,39,Tier 3 (Angel/Seed),None,Independent
